CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile,activite_fichier,activite_reseau,activite_repertoire,activite_systeme,chiffre_fichiers,presence_reseau,enumere_repertoires,modifie_fichiers,ops_systeme_intensives,score_suspicion,ratio_ecriture_lecture,ratio_fichier_systeme,ratio_enumeration_ouverture
0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,2.9444389791664403,2.079441541679836,2.9444389791664403,0.0,2.302585092994046,0.0,2.302585092994046,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,4.61512051684126,0.0,2.302585092994046,0.0,1.9459101490553128,2.19722457733622,0.0,1.0986122886681098,0.0,4.158883083359672,3.295836866004329,0.0,3.295836866004329,1.3862943611198906,4.718498871295094,3.295836866004329,3.1780538303479458,0.0,1.6094379124341005,0.0,0.0,0.0,12.882437283742933,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,2.70805020110221,0.0,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,1.0986122886681098,0.0,3.367295829986474,2.70805020110221,0.6931471805599453,0.0,0.0,0.0,0.0,12.882897336085176,1.0986122886681098,4.997212273764115,5.424950017481403,1.0,1.0,1.0,1.0,1.0,1.791759469228055,0.1541506798272582,7.458521451640578,0.5108256237659907
0.0,0.0,6.9782137426306985,1.0986122886681098,0.0,1.9459101490553128,1.3862943611198906,7.469083884921234,0.0,2.302585092994046,1.0986122886681098,2.302585092994046,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,5.659482215759621,0.0,2.19722457733622,0.6931471805599453,1.6094379124341005,2.19722457733622,0.0,0.0,0.0,6.318968113746434,0.0,0.0,5.176149732573829,1.0986122886681098,4.700480365792417,4.0943445622221,7.982074875081202,0.0,7.905441649060286,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,5.71042701737487,0.6931471805599453,5.662960480135946,4.672828834461906,1.9459101490553128,0.0,0.0,5.676753802268282,1.0986122886681098,5.780743515792329,0.6931471805599453,0.0,4.859812404361672,2.9444389791664403,1.0986122886681098,5.666426688112432,0.0,0.0,0.0,8.98894529119609,0.0,7.170119543449628,7.67368812926773,0.0,0.0,1.0,1.0,1.0,1.3862943611198906,0.6553871487259799,1.5529192151723248,0.0333364202675918
0.0,0.0,1.0986122886681098,2.19722457733622,0.0,2.772588722239781,1.791759469228055,3.044522437723423,0.0,2.19722457733622,0.0,2.302585092994046,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,2.079441541679836,4.23410650459726,0.0,2.9444389791664403,1.0986122886681098,2.19722457733622,2.833213344056216,0.0,0.0,0.0,3.784189633918261,0.0,0.0,3.1354942159291497,1.0986122886681098,2.772588722239781,2.772588722239781,4.700480365792417,0.0,2.70805020110221,1.6094379124341005,0.0,0.0,0.0,0.6931471805599453,0.0,3.1780538303479458,0.6931471805599453,0.0,1.0986122886681098,2.19722457733622,1.0986122886681098,0.0,2.302585092994046,2.079441541679836,2.6390573296152584,0.6931471805599453,0.0,3.258096538021482,2.302585092994046,0.0,2.302585092994046,0.0,0.0,0.0,5.68697535633982,0.0,3.8918202981106265,5.204006687076795,0.0,0.0,1.0,1.0,1.0,1.3862943611198906,0.1198011998126206,0.9614111671546248,0.5020919437972361
0.0,0.0,2.70805020110221,0.0,1.6094379124341005,4.574710978503383,2.772588722239781,2.19722457733622,1.6094379124341005,4.060443010546419,1.9459101490553128,3.713572066704308,0.0,0.0,0.0,1.9459101490553128,1.9459101490553128,0.0,1.791759469228055,1.3862943611198906,5.66988092298052,0.0,1.791759469228055,0.0,1.6094379124341005,2.19722457733622,0.0,0.0,0.0,5.327876168789581,0.0,0.0,3.9889840465642745,4.962844630259907,5.303304908059076,3.6375861597263857,5.402677381872279,2.70805020110221,3.688879454113936,1.0986122886681098,0.0,1.9459101490553128,0.0,0.0,0.0,3.4339872044851463,0.6931471805599453,2.302585092994046,2.4849066497880004,3.1780538303479458,1.0986122886681098,0.0,2.8903717578961645,0.0,2.9444389791664403,2.833213344056216,0.0,4.663439094112067,3.737669618283368,0.6931471805599453,2.8903717578961645,0.0,0.0,2.079441541679836,6.669498089857879,0.0,5.855071922202427,6.481577129276431,0.0,0.0,1.0,1.0,1.0,1.3862943611198906,0.1618430254504139,0.7908212632936152,1.0216512475319812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.19722457733622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,2.772588722239781,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,2.19722457733622,2.772588722239781,0.0
0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.6094379124341005,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,3.5263605246161616,0.0,2.19722457733622,2.079441541679836,0.0,0.0,1.0,1.0,0.0,1.0986122886681098,2.03688192726104,1.634130525024472,1.6094379124341005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,4.262679877041316,0.0,0.0,2.079441541679836,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0,2.277267285009756,0.0
0.0,0.0,0.0,0.0,1.6094379124341005,5.560681631015528,4.0943445622221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,4.219507705176107,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,4.07753744390572,4.3694478524670215,1.6094379124341005,0.0,6.26530121273771,0.0,6.3784261836515865,0.6931471805599453,5.003946305945459,2.772588722239781,4.867534450455582,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,0.0,4.07753744390572,0.0,5.560681631015528,0.0,0.0,1.9459101490553128,0.0,4.0943445622221,1.0986122886681098,4.07753744390572,5.783825182329737,4.110873864173311,1.3862943611198906,4.219507705176107,0.0,0.0,0.0,7.409136443920128,0.0,7.009408932708637,4.941642422609304,0.0,0.0,1.0,1.0,1.0,1.3862943611198906,0.6236748077451779,2.5483284762254965,0.4003825050446986
0.0,0.0,3.044522437723423,2.995732273553991,2.079441541679836,2.772588722239781,2.995732273553991,5.860786223465865,1.6094379124341005,4.23410650459726,5.564520407322694,3.871201010907891,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,3.332204510175204,1.3862943611198906,6.396929655216146,3.295836866004329,3.555348061489413,0.0,1.6094379124341005,2.19722457733622,0.0,0.0,0.0,5.932245187448011,0.0,0.0,5.83773044716594,2.8903717578961645,5.68697535633982,5.41164605185504,5.986452005284438,3.258096538021482,5.736572297479192,1.3862943611198906,0.0,1.791759469228055,3.258096538021482,0.0,0.0,4.762173934797756,0.6931471805599453,3.218875824868201,2.8903717578961645,2.6390573296152584,1.3862943611198906,0.0,3.610917912644224,2.995732273553991,4.955827057601261,2.6390573296152584,0.0,5.159055299214529,4.04305126783455,0.6931471805599453,3.610917912644224,0.0,0.0,0.0,7.654443226470112,0.0,5.902633333401366,7.444833273892193,1.0,0.0,1.0,1.0,1.0,1.6094379124341005,0.574578660612135,0.8031724277084274,0.0428025392347603
0.0,0.0,3.80666248977032,1.0986122886681098,0.0,2.3978952727983707,1.3862943611198906,4.61512051684126,0.0,2.302585092994046,2.833213344056216,2.302585092994046,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553128,4.532599493153256,0.0,2.19722457733622,0.6931471805599453,1.6094379124341005,2.19722457733622,0.0,0.0,0.0,4.867534450455582,2.6390573296152584,0.0,4.941642422609304,1.6094379124341005,4.700480365792417,5.056245805348308,7.925157512224703,2.302585092994046,8.356319965828153,0.0,0.0,2.079441541679836,0.0,0.6931471805599453,0.0,4.6443908991413725,0.6931471805599453,2.3978952727983707,2.302585092994046,2.3978952727983707,0.0,0.0,3.218875824868201,1.0986122886681098,3.610917912644224,1.3862943611198906,0.0,3.713572066704308,2.995732273553991,1.0986122886681098,3.1780538303479458,0.6931471805599453,0.0,0.0,8.931287626222456,0.6931471805599453,5.209486152841421,6.104793232414985,0.0,1.0,1.0,1.0,1.0,1.6094379124341005,0.931645844503674,2.883902464370724,0.0689928714869514
0.0,0.0,0.0,0.0,0.0,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.9459101490553128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,6.361302477572996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,6.400257445308821,2.302585092994046,0.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.1823215567939546,2.3978952727983707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.9459101490553128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513144282809061,0.0
0.0,2.70805020110221,0.6931471805599453,2.079441541679836,0.0,10.004644244495866,0.6931471805599453,4.477336814478207,0.0,0.0,2.8903717578961645,8.210124405164267,9.212936997823448,0.0,0.0,0.0,0.0,8.000349495324684,0.0,1.0986122886681098,2.6390573296152584,0.0,2.8903717578961645,5.1647859739235145,1.9459101490553128,2.995732273553991,0.0,1.9459101490553128,6.824373670043086,8.592857095337227,4.143134726391533,1.3862943611198906,7.306531398939505,4.007333185232471,10.78396456087112,5.043425116919247,8.034631032923107,0.0,9.037533407550814,0.0,0.0,4.672828834461906,2.833213344056216,0.0,0.0,4.770684624465665,8.704004653483045,0.6931471805599453,0.6931471805599453,9.33326571881348,0.0,2.3978952727983707,5.733341276897746,1.3862943611198906,3.7612001156935615,6.535241271013659,6.824373670043086,8.254788926148725,6.859614903654202,6.016157159698354,7.194436851100335,0.0,0.0,0.0,10.433703954094051,1.9459101490553128,11.31057669566272,9.76399557371753,1.0,1.0,1.0,1.0,1.0,1.791759469228055,1.31529735326013,1.0830281595829494,2.763233013221722
1.791759469228055,0.0,4.6443908991413725,0.0,2.079441541679836,5.267858159063328,2.833213344056216,3.49650756146648,1.791759469228055,4.060443010546419,3.6635616461296463,3.332204510175204,1.3862943611198906,0.0,0.0,0.6931471805599453,1.791759469228055,1.6094379124341005,1.0986122886681098,1.3862943611198906,5.68697535633982,0.0,1.791759469228055,1.9459101490553128,1.3862943611198906,2.19722457733622,0.0,0.0,0.0,5.429345628954441,0.0,0.0,4.3694478524670215,4.919980925828125,4.890349128221754,3.784189633918261,4.795790545596741,2.995732273553991,4.5217885770490405,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,3.713572066704308,0.0,2.302585092994046,3.295836866004329,3.218875824868201,0.0,1.791759469228055,3.091042453358316,0.0,3.367295829986474,2.70805020110221,0.0,4.709530201312334,3.737669618283368,1.3862943611198906,2.8903717578961645,0.0,0.0,1.6094379124341005,6.720220155135295,0.0,6.171700597410915,6.553933404025811,0.0,0.0,1.0,1.0,1.0,1.3862943611198906,0.5607957290752714,0.77908961036067,1.2363542138289758
0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,2.19722457733622,2.079441541679836,0.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.8109302162163288,1.6094379124341005
